filename,width,height,class,xmin,ymin,xmax,ymax,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,176,327,188,333,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,175,332,187,339,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,175,346,187,352,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,249,290,259,296,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,300,258,305,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,296,260,299,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,249,306,259,310,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,311,260,315,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,320,261,326,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,315,260,321,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,325,262,331,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,250,332,261,336,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,252,336,261,341,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,251,341,261,345,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,253,346,261,351,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,242,123,252,126,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,242,127,252,132,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,253,352,262,354,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,175,351,189,355,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,hotspot,247,119,253,122,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,188,316,202,319,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,191,324,205,331,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,189,319,203,325,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,190,331,204,336,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,185,201,197,204,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,175,338,187,344,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,184,196,198,200,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,88,131,104,135,
28205563-a44a-4082-acbf-1226b9a9dee2.jpg,416,416,diode,186,211,198,215,
cd9657f3-f017-4276-b371-922b5f1e16ba.jpg,416,416,hotspot,191,335,215,347,
d02eb4e6-570f-44ad-b5f7-05390d344ca4.jpg,416,416,hotspot,35,139,87,183,
00581833-9e9f-4e0d-b1bf-bc30cba94807.jpg,416,416,hotspot,241,26,284,64,
a7f0f5bb-098d-41d4-b904-651443cbe68a.jpg,416,416,hotspot,312,341,351,390,
5d381490-04eb-43aa-99f8-838bcdc679c1.jpg,416,416,hotspot,272,17,276,23,
5d381490-04eb-43aa-99f8-838bcdc679c1.jpg,416,416,hotspot,277,37,280,47,
5d381490-04eb-43aa-99f8-838bcdc679c1.jpg,416,416,hotspot,275,18,278,24,
5d381490-04eb-43aa-99f8-838bcdc679c1.jpg,416,416,hotspot,179,81,183,86,
5d381490-04eb-43aa-99f8-838bcdc679c1.jpg,416,416,hotspot,175,70,179,75,
5d381490-04eb-43aa-99f8-838bcdc679c1.jpg,416,416,hotspot,177,76,180,80,
2d69d531-da8f-4326-b51c-679a14c5d470.jpg,416,416,hotspot,65,251,115,289,
2d69d531-da8f-4326-b51c-679a14c5d470.jpg,416,416,hotspot,164,240,195,274,
2d69d531-da8f-4326-b51c-679a14c5d470.jpg,416,416,hotspot,245,230,277,257,
2d69d531-da8f-4326-b51c-679a14c5d470.jpg,416,416,hotspot,321,223,345,247,
2d69d531-da8f-4326-b51c-679a14c5d470.jpg,416,416,hotspot,189,210,223,238,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,335,210,353,216,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,337,204,355,210,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,337,196,357,202,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,336,189,358,195,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,337,186,355,192,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,338,179,355,185,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,340,172,358,178,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,340,164,358,170,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,342,159,358,166,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,342,153,360,159,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,343,145,361,151,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,352,63,372,67,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,343,137,361,141,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,344,101,364,109,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,344,110,362,115,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,345,115,363,121,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,345,123,362,129,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,343,130,361,136,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,307,219,324,225,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,308,217,324,222,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,309,211,325,217,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,309,204,325,210,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,309,199,325,203,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,310,194,326,198,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,309,188,326,194,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,310,182,326,188,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,310,176,326,182,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,309,170,327,176,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,310,164,330,170,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,302,61,318,66,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,321,62,339,64,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,302,68,317,74,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,301,74,317,82,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,301,82,317,90,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,300,89,315,96,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,299,96,315,104,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,299,103,314,107,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,140,160,152,165,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,139,165,151,169,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,140,170,151,174,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,225,117,237,123,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,225,112,238,116,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,107,237,111,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,310,158,329,163,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,315,146,333,150,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,316,142,334,146,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,315,135,334,141,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,110,335,115,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,123,335,128,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,115,335,121,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,102,335,107,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,320,64,336,71,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,318,69,336,79,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,320,79,335,85,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,86,335,90,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,313,152,331,157,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,90,334,94,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,317,96,335,101,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,141,175,150,177,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,142,156,151,161,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,140,179,150,182,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,139,182,149,186,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,138,187,149,192,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,138,191,150,197,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,138,196,149,202,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,139,201,149,205,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,142,151,154,154,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,138,206,148,209,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,138,215,148,220,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,353,161,354,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,139,210,147,214,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,143,143,153,148,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,222,62,236,66,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,65,237,71,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,78,238,84,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,225,72,237,78,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,85,238,89,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,89,237,94,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,224,95,238,99,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,224,100,236,105,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,224,123,236,128,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,129,237,134,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,222,140,234,143,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,224,135,236,140,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,144,235,149,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,218,168,232,175,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,222,157,236,161,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,218,174,232,180,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,222,163,233,168,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,219,180,231,185,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,220,191,232,197,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,220,205,232,209,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,219,186,233,190,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,220,214,232,218,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,218,218,232,223,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,222,151,234,155,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,218,223,230,227,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,219,227,231,233,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,217,233,228,239,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,217,240,229,244,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,215,251,229,256,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,215,245,227,251,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,213,256,227,260,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,216,265,228,269,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,215,261,225,265,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,212,274,224,280,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,214,268,226,274,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,213,279,225,284,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,212,285,226,290,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,211,296,225,302,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,213,292,225,296,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,211,302,223,308,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,212,308,224,313,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,210,333,224,339,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,210,340,224,346,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,210,346,222,350,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,232,226,246,230,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,231,236,243,242,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,229,246,243,252,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,232,230,244,235,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,230,242,244,247,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,229,251,241,257,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,230,258,242,262,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,229,263,241,267,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,229,268,241,273,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,227,273,243,279,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,226,281,240,287,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,226,288,240,293,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,226,294,240,300,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,227,299,239,305,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,226,304,241,310,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,226,310,240,314,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,224,316,240,322,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,156,270,166,275,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,156,281,167,286,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,157,277,168,281,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,155,289,165,293,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,154,293,164,297,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,154,302,164,307,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,155,298,163,302,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,308,164,313,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,314,163,318,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,328,163,332,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,319,164,325,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,333,162,338,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,168,102,179,106,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,170,107,181,110,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,339,162,343,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,232,220,246,226,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,hotspot,169,98,175,101,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,212,314,226,317,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,209,321,224,327,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,209,317,224,321,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,210,328,224,333,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,218,198,232,203,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,224,323,240,329,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,208,351,222,355,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,316,129,335,134,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,219,211,231,215,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,151,342,162,347,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,152,349,163,352,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,144,139,154,143,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,335,237,341,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,226,329,238,335,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,223,340,237,346,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,335,216,352,222,
b16d91c7-8e92-4f20-8525-cebd705209ed.jpg,416,416,diode,222,345,236,351,
28a32f54-4c8c-4a69-a8a8-91e4dc185886.jpg,416,416,hotspot,318,266,348,292,
c724b164-7b99-48f7-b7a2-06e21ab59278.jpg,416,416,hotspot,136,18,262,150,
4122fd5e-77bd-45df-a64d-3df08723fb36.jpg,416,416,hotspot,347,337,385,369,
24948fa4-4359-4496-8b84-fdcb0577fe2c.jpg,416,416,hotspot,329,166,346,186,
330ae617-9afd-4794-a0fd-9e534ee45e12.jpg,416,416,hotspot,158,328,184,356,
330ae617-9afd-4794-a0fd-9e534ee45e12.jpg,416,416,hotspot,168,392,190,410,
916ea73e-a68e-4a7d-846f-1ad9e5e1878d.jpg,416,416,hotspot,1,139,51,205,
916ea73e-a68e-4a7d-846f-1ad9e5e1878d.jpg,416,416,hotspot,132,170,156,206,
c7952cbe-b4f2-40e7-a38e-e62ba560043b.jpg,416,416,hotspot,284,205,290,211,
c7952cbe-b4f2-40e7-a38e-e62ba560043b.jpg,416,416,hotspot,292,203,300,207,
c7952cbe-b4f2-40e7-a38e-e62ba560043b.jpg,416,416,hotspot,269,211,277,215,
dbf812d7-72cc-4999-b708-d16dafc39b83.jpg,416,416,hotspot,178,245,284,340,
664ca2e7-745e-4159-aadd-8e297d04597e.jpg,416,416,hotspot,6,14,71,78,
664ca2e7-745e-4159-aadd-8e297d04597e.jpg,416,416,hotspot,84,334,115,354,
664ca2e7-745e-4159-aadd-8e297d04597e.jpg,416,416,hotspot,274,356,304,376,
47e96b4a-ea83-4372-86a2-866958ff371e.jpg,416,416,hotspot,285,199,341,245,
d88ce02e-178c-4b64-8e6c-677ee0a35edb.jpg,416,416,hotspot,105,337,152,391,
111d85e5-e4a8-4a19-a09d-806fdc9ea5d6.jpg,416,416,hotspot,246,74,270,92,
6535d18d-95a7-42c7-86e4-7f55f486c4a2.jpg,416,416,hotspot,40,185,60,207,
68aa0da5-0f81-4a4a-9dcc-ad6003993354.jpg,416,416,hotspot,275,26,329,88,
00eaa863-7ced-45b8-994f-3176b414bd18.jpg,416,416,hotspot,186,95,226,141,
48d6fc4c-09c2-413a-9d39-ff46828cdca0.jpg,416,416,hotspot,103,8,152,58,
bd9a16cb-5e60-4283-82aa-5f64d1a8ddb2.jpg,416,416,hotspot,162,243,169,254,
bd9a16cb-5e60-4283-82aa-5f64d1a8ddb2.jpg,416,416,hotspot,166,195,172,203,
bd9a16cb-5e60-4283-82aa-5f64d1a8ddb2.jpg,416,416,hotspot,173,194,179,205,
edb2af6d-c014-401b-b91c-0038beff45a1.jpg,416,416,hotspot,220,56,242,76,
d36d1de3-1973-412a-9aea-52d9d9a51704.jpg,416,416,hotspot,333,198,395,252,
2b076c10-3448-40be-b99e-3e456832ed75.jpg,416,416,hotspot,180,176,186,187,
2b076c10-3448-40be-b99e-3e456832ed75.jpg,416,416,hotspot,186,190,193,202,
2b076c10-3448-40be-b99e-3e456832ed75.jpg,416,416,hotspot,190,199,197,211,
38e7c62f-1941-42d0-ba04-1f32ae2288f9.jpg,416,416,hotspot,44,201,57,225,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,173,313,205,355,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,159,285,199,324,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,172,234,214,271,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,147,259,181,287,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,126,206,164,244,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,137,135,177,180,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,86,107,138,155,
31773a8e-7b7d-496b-8d67-50788173eda9.jpg,416,416,hotspot,69,71,121,121,
cbe60251-92a2-4152-8641-b72f5bceedb6.jpg,416,416,hotspot,107,256,249,368,
c299bf43-aa11-4a89-8aaf-a99fe3a74851.jpg,416,416,hotspot,364,271,392,301,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,352,95,354,114,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,353,77,355,92,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,346,95,352,113,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,340,97,347,114,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,323,234,326,245,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,316,233,322,245,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,282,261,287,271,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,346,76,352,93,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,339,78,345,94,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,335,77,340,94,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,326,78,333,96,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,323,97,329,115,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,334,95,340,113,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,330,97,332,115,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,317,97,323,115,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,320,78,326,96,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,312,79,318,96,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,306,79,312,95,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,300,78,306,96,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,293,81,298,96,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,287,81,293,97,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,281,81,286,99,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,271,84,277,100,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,265,84,271,100,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,259,86,265,100,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,255,84,261,100,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,248,86,255,102,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,243,86,248,101,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,235,88,241,103,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,230,87,236,105,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,223,90,228,106,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,217,91,222,106,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,210,91,216,107,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,205,90,210,108,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,199,91,205,107,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,320,48,327,70,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,311,48,317,70,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,303,50,309,70,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,298,52,303,70,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,293,52,298,68,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,284,54,290,72,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,276,54,282,74,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,270,54,275,72,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,263,54,269,74,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,256,57,262,75,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,249,57,255,77,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,242,58,248,76,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,237,59,242,78,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,230,62,236,78,
e3c78a06-395a-450c-80fe-de452f01e02b.jpg,416,416,diode,222,61,228,79,
